Event_ID,Line,Station,TS,Part_No,Part_Description,BOM_Valid,Torque_Nm,Temp_C,Pressure,Defect,VIN,Supplier,Supplier_Name,Supplier_Country,Work_Order,Work_Order_VIN_Valid,Tool_ID,Tool_Description,Tool_Valid,Inspection_Source,Scrap_Reason,Scrap_Reason_Description,Energy_kWh,Warranty_Claim,Plan_Production,Shift,Sensor_Anomaly,Cycle_Time_Seconds,Cycle_Time_Minutes,Cycle_Time_Valid,Cycle_Time_Anomaly,Rework,Cleaning_Issues
EVT-00086,GA-1,STN-09,2025-04-07 15:14:39,303-PQR,Door Lock Module,True,53.65,79.3,50.9,None,BPBY3Y13BN1J97DTS,SUP-02,Precision Motion Works,Germany,WO-2025194,True,T-109,End-of-Line Scanner,True,manual,,,2.38,No,115,B,False,699.0,11.65,False,True,True,invalid_cycle_time
EVT-00087,GA-3,STN-05,2025-03-20 17:42:53,101-JKL,Battery Cooling Harness,True,62.02,85.78,36.4,None,TVSD86DWDWZMUGTHV,SUP-01,Atlas Fasteners,India,WO-2025207,True,T-105,Press Tool,True,camera,,,4.73,No,116,B,False,339.0,5.65,True,False,False,
EVT-00088,GA-2,STN-01,2025-03-01 17:12:00,303-PQR,Door Lock Module,True,61.91,92.2,53.4,None,7LP7DFJCP1VLZ2YGR,SUP-09,Nova Sensor Systems,South Korea,WO-2025027,True,T101,,False,sensor,,,3.42,No,107,B,False,,,True,False,False,invalid_tool_id
EVT-00089,GA-3,STN-01,2025-06-02 05:37:02,789-GHI,Steering Rack,True,40.29,85.5,51.8,None,TE0TDZYZVS5TNT9XM,SUP-02,Precision Motion Works,Germany,WO-2025026,True,T-101,Fixture Clamp,True,manual,,,2.69,No,119,C,False,,,True,False,False,
EVT-00090,GA-3,STN-01,2025-06-10 10:52:36,789-GHI,Steering Rack,True,53.04,85.11,39.4,None,BY0GK7U5BFYPFX8YE,SUP-02,Precision Motion Works,Germany,WO-2025120,True,T-101,Fixture Clamp,True,manual,,,2.64,No,115,A,False,,,True,False,False,
EVT-00091,GA-3,STN-02,2025-12-17 05:02:51,202-MNO,Brake Cylinder,True,61.0,87.8,41.2,None,TEY9BPBCC12T89D85,SUP-02,Precision Motion Works,Germany,WO-2025063,True,T-102,Torque Gun,True,sensor,,,2.58,No,110,C,False,113.0,1.88,True,False,False,
EVT-00092,GA-2,STN-09,2025-03-01 17:32:00,303-PQR,Door Lock Module,True,48.65,85.8,32.1,None,7LP7DFJCP1VLZ2YGR,SUP-09,Nova Sensor Systems,South Korea,WO-2025027,True,T-109,End-of-Line Scanner,True,camera,S1,Material Defect,2.68,No,112,B,False,289.0,4.82,True,False,False,
EVT-00093,GA-3,STN-01,2025-02-01 09:41:59,123-ABC,Front Axle Assembly,True,65.18,94.2,50.9,None,XP8WN67KR54TWGS0X,SUP-05,Prime Casting Solutions,Japan,WO-2025141,True,T-101,Fixture Clamp,True,manual,,,2.15,No,119,A,False,157.0,2.62,True,False,False,
EVT-00094,GA-3,STN-05,2025-11-05 17:43:55,202-MNO,Brake Cylinder,True,51.82,100.22,36.3,None,5NUH8FHG8YX2VP0P6,SUP-02,Precision Motion Works,Germany,WO-2025250,True,T-105,Press Tool,True,manual,,,5.34,No,115,B,False,15378790.0,256313.17,False,True,False,invalid_cycle_time
EVT-00096,GA-2,STN-03,2025-10-06 06:44:06,789-GHI,Steering Rack,True,55.28,82.3,36.5,Reject,V5SYASUT2BNLKAT93,SUP-01,Atlas Fasteners,India,WO-2025218,True,T-103,Vision Alignment Rig,True,manual,S4,Sensor Fault,3.39,No,113,A,False,586.0,9.77,True,False,False,
EVT-00097,GA-2,STN-02,2025-03-13 06:01:00,123-ABC,Front Axle Assembly,True,60.38,93.28,43.9,None,ED00MUG2B4JTV4WZL,SUP-05,Prime Casting Solutions,Japan,WO-2025154,True,T102,,False,manual,S1,Material Defect,3.3,No,112,A,False,360.0,6.0,True,False,False,invalid_tool_id
EVT-00098,GA-2,STN-07,2025-01-17 09:47:31,303-PQR,Door Lock Module,True,50.18,96.2,64.8,None,56DESG881UB9FZZ9X,SUP-09,Nova Sensor Systems,South Korea,WO-2025139,True,T-107,Seal Applicator,True,camera,,,2.65,No,108,A,True,602.0,10.03,False,True,False,invalid_cycle_time
EVT-00099,GA-3,STN-07,2025-09-08 06:32:34,123-ABC,Front Axle Assembly,True,43.76,78.72,32.1,None,Z9M0E9XZ5XCA14DA0,SUP-09,Nova Sensor Systems,South Korea,WO-2025167,True,T107,,False,camera,S2,Torque Failure,3.51,No,120,A,False,272.0,4.53,True,False,False,invalid_tool_id
EVT-00100,GA-2,STN-09,2025-02-08 12:44:36,101-JKL,Battery Cooling Harness,True,49.98,95.28,42.8,None,LF55UTNJ62TSTZ2EZ,SUP-02,Precision Motion Works,Germany,WO-2025147,True,T-109,End-of-Line Scanner,True,sensor,,,1.81,No,115,A,False,924.0,15.4,False,True,False,invalid_cycle_time
EVT-00101,GA-1,STN-03,2025-08-13 10:57:02,123-ABC,Front Axle Assembly,True,54.98,95.0,45.9,None,AAHWX958YKKS6Y5LD,SUP-11,Vector Drive Components,USA,WO-2025118,True,T-103,Vision Alignment Rig,True,manual,,,4.36,No,119,A,False,190.0,3.17,True,False,False,
EVT-00102,GA-3,STN-01,2025-10-12 15:57:19,123-ABC,Front Axle Assembly,True,49.16,95.6,47.9,None,13L4J0XZJY7BTSBAJ,SUP-01,Atlas Fasteners,India,WO-2025090,True,T-101,Fixture Clamp,True,manual,,,3.04,No,112,B,False,,,True,False,False,
EVT-00103,GA-1,STN-07,2025-06-07 19:53:00,101-JKL,Battery Cooling Harness,True,26.11,90.3,42.7,None,VG8BB4DXVPCKWLYUH,SUP-05,Prime Casting Solutions,Japan,WO-2025247,True,T-107,Seal Applicator,True,sensor,,,2.63,No,115,B,True,600.0,10.0,True,False,False,
EVT-00104,GA-3,STN-03,2025-08-22 09:32:00,202-MNO,Brake Cylinder,True,50.69,79.6,47.3,Repair,FMRM5GGBP16FGSYJP,SUP-09,Nova Sensor Systems,South Korea,WO-2025036,True,T-103,Vision Alignment Rig,True,manual,,,3.32,No,118,A,False,409.0,6.82,True,False,False,
EVT-00105,GA-1,STN-05,2025-12-06 07:23:56,303-PQR,Door Lock Module,True,57.02,90.5,49.9,None,YYC9XJFNTFDUN93FU,SUP-11,Vector Drive Components,USA,WO-2025238,True,T-105,Press Tool,True,camera,S2,Torque Failure,4.38,No,122,A,False,319.0,5.32,True,False,False,
EVT-00106,GA-1,STN-09,2025-08-05 10:55:28,789-GHI,Steering Rack,True,50.69,88.7,43.8,None,YN9VYEJNJD5ULPC8D,SUP-02,Precision Motion Works,Germany,WO-2025061,True,T-109,End-of-Line Scanner,True,sensor,,,2.55,No,123,A,False,7689781.0,128163.02,False,True,False,invalid_cycle_time
EVT-00107,GA-2,STN-02,2025-11-09 05:22:50,456-DEF,Rear Suspension Module,True,60.18,79.6,40.9,None,B28B9SCL4N5V8HN2B,SUP-09,Nova Sensor Systems,South Korea,WO-2025152,True,T-102,Torque Gun,True,sensor,S3,Assembly Error,2.46,No,106,C,False,110.0,1.83,True,False,False,
EVT-00108,GA-2,STN-01,2025-06-23 07:01:40,456-DEF,Rear Suspension Module,True,55.49,113.7,44.6,None,9MM211LDA81ZR6E9K,SUP-05,Prime Casting Solutions,Japan,WO-2025158,True,T-101,Fixture Clamp,True,manual,S3,Assembly Error,2.72,Yes,111,A,True,,,True,False,False,
EVT-00109,GA-3,STN-09,2025-12-02 12:51:13,123-ABC,Front Axle Assembly,True,47.63,84.6,49.3,None,BWKL084FDSPZF2JYJ,SUP-11,Vector Drive Components,USA,WO-2025277,True,T-109,End-of-Line Scanner,True,sensor,S2,Torque Failure,1.83,No,110,A,False,25315412.0,421923.53,False,True,False,invalid_cycle_time
EVT-00110,GA-2,STN-01,2025-10-09 10:35:07,202-MNO,Brake Cylinder,True,63.14,85.7,23.6,None,FCW32NDCU2VZU0DED,SUP-02,Precision Motion Works,Germany,WO-2025197,True,T-101,Fixture Clamp,True,sensor,,,2.94,No,109,A,True,2505013.0,41750.22,False,True,False,invalid_cycle_time
EVT-00111,GA-1,STN-07,2025-08-12 17:16:00,456-DEF,Rear Suspension Module,True,53.55,86.39,47.1,None,PY4LYTJ00A0EN5PSY,SUP-11,Vector Drive Components,USA,WO-2025204,True,T-107,Seal Applicator,True,manual,S2,Torque Failure,3.4,No,119,B,False,849.0,14.15,False,True,False,invalid_cycle_time
EVT-00112,GA-2,STN-03,2025-05-10 19:39:00,303-PQR,Door Lock Module,True,59.16,101.28,37.0,None,616N9TT7U30CW4VLC,SUP-09,Nova Sensor Systems,South Korea,WO-2025006,True,T-103,Vision Alignment Rig,True,manual,,,3.1,No,106,B,False,15.0,0.25,True,False,False,
EVT-00113,GA-2,STN-05,2025-10-21 13:04:14,123-ABC,Front Axle Assembly,True,72.32,101.4,50.6,None,FLLDMGLXY5WDUUMF2,SUP-01,Atlas Fasteners,India,WO-2025295,True,T-105,Press Tool,True,camera,,,4.34,No,114,A,True,14.0,0.23,True,False,True,
EVT-00114,GA-1,STN-05,2025-04-04 06:08:39,303-PQR,Door Lock Module,True,52.33,101.0,44.3,None,795W3KSA7Y0WZ84P6,SUP-01,Atlas Fasteners,India,WO-2025266,True,T-105,Press Tool,True,manual,S3,Assembly Error,5.5,No,116,A,False,4.0,0.07,False,True,False,invalid_cycle_time
EVT-00115,GA-2,STN-09,2025-01-08 19:43:00,789-GHI,Steering Rack,True,49.98,94.89,37.5,Reject,5RDTYDPVACWXLTGZ8,SUP-01,Atlas Fasteners,India,WO-2025015,True,T109,,False,sensor,S1,Material Defect,1.92,No,109,B,False,40.0,0.67,True,False,False,invalid_tool_id
EVT-00116,GA-1,STN-02,2025-05-11 05:45:00,123-ABC,Front Axle Assembly,True,42.64,89.0,37.7,None,C1PADTKV0FKG8XYRU,SUP-05,Prime Casting Solutions,Japan,WO-2025106,True,T-102,Torque Gun,True,manual,,,3.29,No,121,C,False,219.0,3.65,True,False,False,
EVT-00117,GA-3,STN-09,2025-02-01 10:00:00,123-ABC,Front Axle Assembly,True,60.79,79.0,49.6,None,XP8WN67KR54TWGS0X,SUP-05,Prime Casting Solutions,Japan,WO-2025141,True,T-109,End-of-Line Scanner,True,sensor,,,2.45,No,111,A,False,301.0,5.02,True,False,False,
EVT-00118,GA-2,STN-07,2025-12-22 17:23:06,303-PQR,Door Lock Module,True,64.57,90.22,48.2,None,PMW3YCDZK0Y65MWEM,SUP-09,Nova Sensor Systems,South Korea,WO-2025005,True,T-107,Seal Applicator,True,manual,,,3.57,No,110,B,False,368.0,6.13,True,False,False,
EVT-00119,GA-1,STN-09,2025-08-20 16:56:09,202-MNO,Brake Cylinder,True,46.51,90.5,18.7,None,LL0CCYXH3VGBN3Y33,SUP-02,Precision Motion Works,Germany,WO-2025252,True,T-109,End-of-Line Scanner,True,sensor,S1,Material Defect,1.97,No,118,B,True,287.0,4.78,True,False,False,
EVT-00120,GA-1,STN-05,2025-02-07 20:46:01,101-JKL,Battery Cooling Harness,True,55.28,83.8,36.3,None,9WHP4DF4KY1G9DSAZ,SUP-02,Precision Motion Works,Germany,WO-2025298,True,T-105,Press Tool,True,manual,S3,Assembly Error,4.98,No,115,B,False,527.0,8.78,True,False,False,
EVT-00121,GA-1,STN-02,2025-02-10 13:49:00,789-GHI,Steering Rack,True,43.96,102.0,37.3,None,4SFVS984JAVKE2324,SUP-11,Vector Drive Components,USA,WO-2025210,True,T-102,Torque Gun,True,sensor,S4,Sensor Fault,2.38,No,115,A,False,344.0,5.73,True,False,False,
EVT-00122,GA-2,STN-01,2025-02-14 17:03:39,456-DEF,Rear Suspension Module,True,54.88,82.4,34.6,None,MZ46LEFTAWEM04LK5,SUP-09,Nova Sensor Systems,South Korea,WO-2025228,True,T-101,Fixture Clamp,True,sensor,S1,Material Defect,3.32,No,108,B,False,,,True,False,False,
EVT-00123,GA-2,STN-07,2025-05-10 19:46:00,303-PQR,Door Lock Module,True,79.76,81.39,41.2,None,616N9TT7U30CW4VLC,SUP-09,Nova Sensor Systems,South Korea,WO-2025006,True,T107,,False,manual,,,2.48,No,114,B,True,300.0,5.0,True,False,False,invalid_tool_id
EVT-00124,GA-2,STN-02,2025-05-10 13:05:22,123-ABC,Front Axle Assembly,True,54.47,81.5,52.3,None,T5RZZ05ZMHU73733B,SUP-11,Vector Drive Components,USA,WO-2025067,True,T-102,Torque Gun,True,sensor,,,2.53,No,115,A,False,358.0,5.97,True,False,False,
EVT-00125,GA-2,STN-09,2025-01-05 09:39:28,123-ABC,Front Axle Assembly,True,48.04,97.6,40.9,None,6WFUWZEZK3MD7Y730,SUP-01,Atlas Fasteners,India,WO-2025037,True,T-109,End-of-Line Scanner,True,camera,S3,Assembly Error,2.05,No,112,A,False,403.0,6.72,True,False,False,
EVT-00126,GA-3,STN-09,2025-12-08 17:43:45,456-DEF,Rear Suspension Module,True,47.33,84.39,34.9,None,DJYFXVYY8L3DDH1VZ,SUP-01,Atlas Fasteners,India,WO-2025010,True,T-109,End-of-Line Scanner,True,manual,,,3.19,No,113,B,False,150.0,2.5,True,False,False,
EVT-00127,GA-2,STN-05,2025-07-02 13:53:48,303-PQR,Door Lock Module,True,62.32,88.4,36.0,Repair,BUJRKB4PRDBRFMM6G,SUP-05,Prime Casting Solutions,Japan,WO-2025174,True,T-105,Press Tool,True,camera,S2,Torque Failure,5.61,No,108,A,False,12527484.0,208791.4,False,True,True,invalid_cycle_time
EVT-00128,GA-2,STN-07,2025-07-09 12:40:00,101-JKL,Battery Cooling Harness,True,54.98,88.78,35.6,None,6BRXZP653DZJYM8PF,SUP-11,Vector Drive Components,USA,WO-2025169,True,T-107,Seal Applicator,True,sensor,,,3.99,No,106,A,False,526.0,8.77,True,False,False,
EVT-00129,GA-3,STN-03,2025-04-19 15:19:35,101-JKL,Battery Cooling Harness,True,52.12,78.3,47.6,None,U3TWZ65RJ3XJJ807C,SUP-05,Prime Casting Solutions,Japan,WO-2025157,True,T-103,Vision Alignment Rig,True,manual,S3,Assembly Error,2.95,No,116,B,False,285.0,4.75,True,False,False,
EVT-00130,GA-2,STN-01,2025-08-02 12:27:00,101-JKL,Battery Cooling Harness,True,51.0,116.8,40.6,None,LF55UTNJ62TSTZ2EZ,SUP-02,Precision Motion Works,Germany,WO-2025147,True,T-101,Fixture Clamp,True,camera,,,3.02,No,112,A,True,15118944.0,251982.4,False,True,False,invalid_cycle_time
EVT-00131,GA-3,STN-02,2025-07-11 05:48:41,202-MNO,Brake Cylinder,True,42.33,87.22,51.4,None,AE9CVW2FHCV5MP7GD,SUP-02,Precision Motion Works,Germany,WO-2025240,True,T-102,Torque Gun,True,sensor,,,3.08,No,114,C,False,266.0,4.43,True,False,False,
EVT-00132,GA-2,STN-09,2025-05-24 11:04:03,303-PQR,Door Lock Module,True,56.92,90.5,42.1,None,9LXEYVFMTJBX9ZWMY,SUP-01,Atlas Fasteners,India,WO-2025299,True,T-109,End-of-Line Scanner,True,manual,S1,Material Defect,2.01,No,105,A,False,114.0,1.9,True,False,True,
EVT-00133,GA-3,STN-07,2025-06-10 09:17:41,789-GHI,Steering Rack,True,49.98,96.78,32.2,None,3VYTUL7FFFR2GX3KV,SUP-01,Atlas Fasteners,India,WO-2025249,True,T-107,Seal Applicator,True,camera,,,3.45,No,110,A,False,41.0,0.68,True,False,False,
EVT-00134,GA-1,STN-07,2025-03-14 13:03:23,456-DEF,Rear Suspension Module,True,59.16,86.28,38.4,Reject,34F60GMMF5PTEFMJJ,SUP-01,Atlas Fasteners,India,WO-2025208,True,T-107,Seal Applicator,True,manual,S3,Assembly Error,2.6,No,115,A,False,241.0,4.02,True,False,False,
EVT-00135,GA-1,STN-02,2025-06-18 09:58:28,789-GHI,Steering Rack,True,65.18,93.7,39.3,None,NNMRFG1R25FY580NU,SUP-11,Vector Drive Components,USA,WO-2025172,True,T-102,Torque Gun,True,manual,S4,Sensor Fault,3.42,No,121,A,False,345.0,5.75,True,False,False,
EVT-00136,GA-3,STN-03,2025-12-08 06:00:00,101-JKL,Battery Cooling Harness,True,48.96,98.9,40.0,None,57W67GTEXMTS5F866,SUP-11,Vector Drive Components,USA,WO-2025256,True,T-103,Vision Alignment Rig,True,sensor,,,4.25,No,115,A,False,217.0,3.62,True,False,False,
EVT-00137,GA-1,STN-07,2025-01-03 17:26:33,456-DEF,Rear Suspension Module,True,56.61,92.6,38.4,None,P1JPCE47TT8J9VA25,SUP-01,Atlas Fasteners,India,WO-2025143,True,T-107,Seal Applicator,True,camera,S2,Torque Failure,2.82,No,118,B,False,266.0,4.43,True,False,False,
EVT-00138,GA-3,STN-09,2025-01-17 08:34:24,202-MNO,Brake Cylinder,True,51.92,95.0,33.4,None,VL07XKKMZ6VG6GJ99,SUP-02,Precision Motion Works,Germany,WO-2025186,True,T-109,End-of-Line Scanner,True,manual,S1,Material Defect,2.88,No,115,A,False,137.0,2.28,True,False,False,
EVT-00139,GA-3,STN-02,2025-12-09 15:50:12,202-MNO,Brake Cylinder,True,56.71,94.6,43.6,None,P8SRM39SDJ6FD01EG,SUP-09,Nova Sensor Systems,South Korea,WO-2025257,True,T-102,Torque Gun,True,manual,S4,Sensor Fault,2.51,No,120,B,False,7603424.0,126723.73,False,True,False,invalid_cycle_time
EVT-00140,GA-2,STN-09,2025-11-09 05:46:00,456-DEF,Rear Suspension Module,True,57.73,97.4,39.2,None,B28B9SCL4N5V8HN2B,SUP-09,Nova Sensor Systems,South Korea,WO-2025152,True,T-109,End-of-Line Scanner,True,sensor,,,2.41,No,109,C,False,401.0,6.68,True,False,False,
EVT-00141,GA-1,STN-01,2025-06-19 08:57:00,303-PQR,Door Lock Module,True,51.41,100.22,47.7,None,8SJ0K4C9YBPNSY0C4,SUP-05,Prime Casting Solutions,Japan,WO-2025009,True,T-101,Fixture Clamp,True,manual,,,3.44,No,119,A,False,,,True,False,False,
EVT-00142,GA-2,STN-02,2025-06-25 14:49:59,202-MNO,Brake Cylinder,True,51.82,93.5,35.8,None,0M4HY5ZCTHZSNTM32,SUP-05,Prime Casting Solutions,Japan,WO-2025040,True,T102,,False,camera,,,2.55,No,109,B,False,270.0,4.5,True,False,False,invalid_tool_id
EVT-00143,GA-3,STN-05,2025-06-02 05:46:37,789-GHI,Steering Rack,True,77.52,87.8,49.0,None,TE0TDZYZVS5TNT9XM,SUP-02,Precision Motion Works,Germany,WO-2025026,True,T-105,Press Tool,True,sensor,S1,Material Defect,5.55,No,119,C,True,148.0,2.47,True,False,False,
EVT-00144,GA-2,STN-03,2025-06-24 19:29:13,101-JKL,Battery Cooling Harness,True,29.78,83.6,61.8,None,KXEF3MXV5CFHLKJYJ,SUP-11,Vector Drive Components,USA,WO-2025018,True,T-103,Vision Alignment Rig,True,manual,,,4.32,No,109,B,True,138.0,2.3,True,False,False,
EVT-00145,GA-3,STN-05,2025-09-08 15:28:24,303-PQR,Door Lock Module,True,47.43,113.61,46.4,None,VMJK509TWKMCY50PG,SUP-11,Vector Drive Components,USA,WO-2025096,True,T-105,Press Tool,True,manual,,,4.07,No,114,B,True,256.0,4.27,True,False,False,
EVT-00146,GA-3,STN-01,2025-12-18 10:16:00,123-ABC,Front Axle Assembly,True,88.23,83.61,35.3,Reject,7DHMFPLNSC3YNCHKW,SUP-09,Nova Sensor Systems,South Korea,WO-2025033,True,T101,,False,manual,S1,Material Defect,2.21,No,119,A,True,,,True,False,False,invalid_tool_id
EVT-00147,GA-2,STN-07,2025-10-03 16:49:50,789-GHI,Steering Rack,True,55.49,98.39,43.2,None,J54ZYH0KJEX6PT7YN,SUP-05,Prime Casting Solutions,Japan,WO-2025068,True,T-107,Seal Applicator,True,manual,S1,Material Defect,3.94,No,111,B,False,284.0,4.73,True,False,False,
EVT-00148,GA-2,STN-05,2025-10-04 18:21:50,202-MNO,Brake Cylinder,True,48.65,78.6,38.7,None,4Z8M7YXZ0S4CV37TC,SUP-01,Atlas Fasteners,India,WO-2025260,True,T-105,Press Tool,True,sensor,,,3.6,No,107,B,False,374.0,6.23,True,False,False,
EVT-00149,GA-2,STN-09,2025-02-10 12:42:08,303-PQR,Door Lock Module,True,47.53,84.3,36.2,None,1VKBG4FK229FRJ0H9,SUP-01,Atlas Fasteners,India,WO-2025184,True,T-109,End-of-Line Scanner,True,manual,S3,Assembly Error,3.03,No,112,A,False,154.0,2.57,True,False,False,
EVT-00150,GA-2,STN-02,2025-12-06 15:28:34,456-DEF,Rear Suspension Module,True,54.16,90.9,36.4,None,1LFSP0TYDR46AFZGG,SUP-05,Prime Casting Solutions,Japan,WO-2025159,True,T-102,Torque Gun,True,camera,S2,Torque Failure,2.66,No,112,B,False,15292156.0,254869.27,False,True,False,invalid_cycle_time
EVT-00151,GA-2,STN-09,2025-02-12 18:22:15,101-JKL,Battery Cooling Harness,True,80.38,98.0,32.2,None,WP6E0N8Z4YBBM0J33,SUP-02,Precision Motion Works,Germany,WO-2025069,True,T-109,End-of-Line Scanner,True,manual,,,2.32,No,115,B,True,114.0,1.9,True,False,False,
EVT-00152,GA-3,STN-01,2025-12-17 05:00:58,202-MNO,Brake Cylinder,True,52.63,86.0,47.0,None,TEY9BPBCC12T89D85,SUP-02,Precision Motion Works,Germany,WO-2025063,True,T-101,Fixture Clamp,True,sensor,S3,Assembly Error,3.36,No,115,C,False,,,True,False,False,
EVT-00153,GA-3,STN-03,2025-12-19 14:19:02,123-ABC,Front Axle Assembly,True,59.47,82.28,43.3,None,84305FE1F56V2UL03,SUP-05,Prime Casting Solutions,Japan,WO-2025162,True,T-103,Vision Alignment Rig,True,sensor,S1,Material Defect,3.67,No,117,B,False,52.0,0.87,True,False,False,
EVT-00154,GA-3,STN-05,2025-08-22 09:37:07,202-MNO,Brake Cylinder,True,54.47,90.28,46.1,None,FMRM5GGBP16FGSYJP,SUP-09,Nova Sensor Systems,South Korea,WO-2025036,True,T-105,Press Tool,True,sensor,,,4.09,No,114,A,False,307.0,5.12,True,False,True,
EVT-00155,GA-2,STN-02,2025-10-06 16:46:37,101-JKL,Battery Cooling Harness,True,52.63,82.39,34.0,None,0ZF3EX5JH5WEANT5U,SUP-09,Nova Sensor Systems,South Korea,WO-2025048,True,T-102,Torque Gun,True,manual,,,2.26,No,106,B,False,10194283.0,169904.72,False,True,False,invalid_cycle_time
EVT-00156,GA-2,STN-05,2025-09-09 18:35:26,789-GHI,Steering Rack,True,48.86,89.0,22.2,None,0UJ89WW2FFPES2SVC,SUP-09,Nova Sensor Systems,South Korea,WO-2025100,True,T-105,Press Tool,True,camera,S2,Torque Failure,5.15,Yes,110,B,True,326.0,5.43,True,False,False,
EVT-00157,GA-3,STN-09,2025-10-04 08:16:54,789-GHI,Steering Rack,True,54.06,95.2,37.8,None,K5E0T96KX1PN524KT,SUP-09,Nova Sensor Systems,South Korea,WO-2025066,True,T-109,End-of-Line Scanner,True,sensor,S2,Torque Failure,2.06,No,120,A,False,834.0,13.9,False,True,False,invalid_cycle_time
EVT-00158,GA-3,STN-02,2025-09-08 15:18:40,303-PQR,Door Lock Module,True,45.29,81.1,38.0,None,VMJK509TWKMCY50PG,SUP-11,Vector Drive Components,USA,WO-2025096,True,T-102,Torque Gun,True,sensor,S4,Sensor Fault,3.53,No,117,B,False,2592087.0,43201.45,False,True,False,invalid_cycle_time
EVT-00159,GA-2,STN-05,2025-10-06 16:54:37,101-JKL,Battery Cooling Harness,True,55.39,82.4,49.4,None,0ZF3EX5JH5WEANT5U,SUP-09,Nova Sensor Systems,South Korea,WO-2025048,True,T-105,Press Tool,True,sensor,,,5.7,No,109,B,False,368.0,6.13,True,False,False,
EVT-00160,GA-1,STN-02,2025-08-25 08:15:16,303-PQR,Door Lock Module,True,43.15,79.0,36.9,None,UXY5ZDH3X57GDHKXR,SUP-11,Vector Drive Components,USA,WO-2025196,True,T-102,Torque Gun,True,camera,S2,Torque Failure,2.47,No,118,A,False,345.0,5.75,True,False,False,
EVT-00161,GA-1,STN-09,2025-11-20 21:07:44,123-ABC,Front Axle Assembly,True,42.13,96.89,49.8,None,PGJV68PETR180TBAE,SUP-02,Precision Motion Works,Germany,WO-2025254,True,T109,,False,manual,,,2.61,No,116,B,False,331.0,5.52,True,False,False,invalid_tool_id
EVT-00162,GA-1,STN-05,2025-07-23 15:47:28,789-GHI,Steering Rack,True,47.74,95.6,45.0,None,D76U0N9CDE4CVR8HJ,SUP-05,Prime Casting Solutions,Japan,WO-2025012,True,T-105,Press Tool,True,sensor,,,5.16,No,119,B,False,657.0,10.95,False,True,True,invalid_cycle_time
EVT-00163,GA-3,STN-07,2025-02-15 20:27:23,456-DEF,Rear Suspension Module,True,42.64,82.0,39.6,None,5PGJM11HALT1JAW9N,SUP-05,Prime Casting Solutions,Japan,WO-2025285,True,T-107,Seal Applicator,True,camera,,,3.26,No,113,B,False,82.0,1.37,True,False,True,
EVT-00164,GA-3,STN-07,2025-05-02 09:56:00,456-DEF,Rear Suspension Module,True,39.88,83.2,43.2,None,5UC52UJ92HEWZS0VL,SUP-02,Precision Motion Works,Germany,WO-2025187,True,T-107,Seal Applicator,True,camera,S3,Assembly Error,2.9,No,113,A,False,263.0,4.38,True,False,False,
EVT-00165,GA-1,STN-07,2025-11-20 21:02:13,123-ABC,Front Axle Assembly,True,59.47,96.5,41.0,None,PGJV68PETR180TBAE,SUP-02,Precision Motion Works,Germany,WO-2025254,True,T-107,Seal Applicator,True,manual,S1,Material Defect,3.26,No,118,B,False,382.0,6.37,True,False,False,
EVT-00166,GA-1,STN-09,2025-02-14 16:31:54,123-ABC,Front Axle Assembly,True,47.02,113.3,46.5,None,VDUMJ53UHTM96FF31,SUP-09,Nova Sensor Systems,South Korea,WO-2025170,True,T109,,False,manual,S2,Torque Failure,1.88,No,125,B,True,551.0,9.18,True,False,False,invalid_tool_id
EVT-00167,GA-2,STN-09,2025-06-08 20:48:58,101-JKL,Battery Cooling Harness,True,62.12,92.8,32.6,None,Z0JSPVS0WHTYVJW35,SUP-05,Prime Casting Solutions,Japan,WO-2025165,True,T-109,End-of-Line Scanner,True,camera,,,3.01,No,106,B,False,,,True,False,False,
EVT-00168,GA-1,STN-07,2025-02-02 15:09:00,789-GHI,Steering Rack,True,58.45,93.3,33.9,None,XKB08A16Z6MHGA80P,SUP-01,Atlas Fasteners,India,WO-2025173,True,T-107,Seal Applicator,True,camera,,,2.85,No,122,B,False,233.0,3.88,True,False,False,
EVT-00169,GA-3,STN-05,2025-12-10 19:53:25,303-PQR,Door Lock Module,True,64.67,92.0,38.5,None,JNUHLZNF2TUFEJGPV,SUP-02,Precision Motion Works,Germany,WO-2025237,True,T-105,Press Tool,True,manual,,,4.48,No,117,B,False,131.0,2.18,True,False,False,
EVT-00170,GA-3,STN-05,2025-08-09 06:30:06,123-ABC,Front Axle Assembly,True,54.98,78.4,42.5,None,Z9M0E9XZ5XCA14DA0,SUP-09,Nova Sensor Systems,South Korea,WO-2025167,True,T-105,Press Tool,True,camera,S1,Material Defect,3.69,No,116,A,False,505.0,8.42,True,False,False,
EVT-00171,GA-3,STN-03,2025-08-05 07:47:58,101-JKL,Battery Cooling Harness,True,58.75,101.6,33.2,None,M80UA67VFKNSDX7SB,SUP-09,Nova Sensor Systems,South Korea,WO-2025166,True,T-103,Vision Alignment Rig,True,sensor,S4,Sensor Fault,4.14,No,116,A,False,361.0,6.02,True,False,False,
EVT-00172,GA-2,STN-01,2025-08-06 20:30:16,101-JKL,Battery Cooling Harness,True,61.71,82.39,47.8,None,Z0JSPVS0WHTYVJW35,SUP-05,Prime Casting Solutions,Japan,WO-2025165,True,T-101,Fixture Clamp,True,camera,,,2.99,No,111,B,False,5096478.0,84941.3,False,True,False,invalid_cycle_time
